id,tweet,0,1,2,3,4
691,"35 million migrants heading to Europe, says Hungary as it builds second fence ",http://dbpedia.org/resource/Europe,http://dbpedia.org/resource/Hungary,,,
692,"RT @DrPippaM: 35 MILLION migrants heading to Europe, says Hungary as it builds second fence - ",http://dbpedia.org/resource/Europe,http://dbpedia.org/resource/Hungary,,,
693,"RT @LydsG: Conflicting info 4 #SyrianRefugees at station in #Hungary. Some police say trains go to #germany, some say camp ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Nazi_Germany,,,
694,RT @RT_com: Half a million refugees could arrive in Hungary this year – govt minister  ,http://dbpedia.org/resource/Hungary,,,,
695,"RT BBCBreaking: Second group of 1,000 migrants leaves main station in Hungarian capital, Budapest, on foot for Aus… ",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Australia,,,
696,"71,000 refugees crossed into Austria in last 30 days.  Some 90% moved on to Germany and other countries.",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Germany,,,
697,"RT @business: Hundreds of migrants defy Hungarian authorities, heading for Austria and other EU countries  ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/European_Union,,,
698,"RT @MahaveerM_: EU is Getting in 2 Dangerous Ploy of ISIS With Regards to #SyrianRefugees!
Jihadis entering Germany, tracking Future ",http://dbpedia.org/resource/European_Union,http://dbpedia.org/resource/Nazi_Germany,,,
699,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
700,RT @AP: BREAKING: 19 Croatian buses full of migrants seen arriving at Hungary's border; not allowed to cross.,http://dbpedia.org/resource/Andhra_Pradesh,http://dbpedia.org/resource/Hungary,,,
701,RT @Reuters: PHOTOS: Hundreds of migrants set off on foot from Budapest for Austria.  ,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria,,,
703,"Dating Single Thousands of Migrants Reach Austria as New Groups Set Off: Nearly 5,000 e...  ",http://dbpedia.org/resource/Austria,,,,
704,"RT @BBCBreaking: Second group of 1,000 migrants leaves main station in Hungarian capital, Budapest, on foot for Austrian border ",http://dbpedia.org/resource/Budapest,,,,
705,"RT @XHNews: #RefugeeCrisis 7,000 pass through #Vienna by train within 24 hours, most onward to #Germany  ",http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Nazi_Germany,,,
706,Migrants barred from Hungary station Hundreds of migrants protest outside a majo  ,http://dbpedia.org/resource/Hungary,,,,
707,RT @nofrontexvienna: 100 #refugees demanding border crossing at #BadRadkersburg towards #Austria. Marching on the Mur Bridge.,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Mur_(river),,,
708,"RT @MahaveerM_: EU is Getting in 2 Dangerous Ploy of ISIS With Regards to #SyrianRefugees!
Jihadis entering Germany, tracking Future ",http://dbpedia.org/resource/European_Union,http://dbpedia.org/resource/Nazi_Germany,,,
710,RT @HuffPostUKPics: This is what is happening in Hungary right now - hundreds of refugees marching to Austria     htt…,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
711,"New article: Hundreds of migrants protest at Budapest station, want to go to Germany read more at here ",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Nazi_Germany,,,
712,"35 MILLION migrants heading to Europe, says Hungary as it builds second fence ",http://dbpedia.org/resource/Europe,http://dbpedia.org/resource/Hungary,,,
713,"Some 8,000 Migrants Reach Germany After Ordeal ",http://dbpedia.org/resource/Germany,,,,
714,RT @ValerioDeC: #refugees: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary ,http://dbpedia.org/resource/Afghanistan,http://dbpedia.org/resource/Hungary,,,
716,"Hundreds Of Migrants And Refugees To Walk 150 Miles From Hungary To Austria  #gameinsight, #android, #androidgames,…",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
717,"Asleep on the tracks: Austria to CLOSE borders again as 12,000 refugees arrive in 48 hours ",http://dbpedia.org/resource/Austria,,,,
718,RT @Maritim2000: Laut dem Berliner Senat sind derzeit 14000 #Flüchtlinge aus Wien nach Deutschland unterwegs. Im August nahm #Berlin 5300 A…,http://dbpedia.org/resource/Berlin,,,,
719,"Over 1,000 refugees set off on foot for Austria at border | Politics.hu ",http://dbpedia.org/resource/Austria,,,,
720,RT @RasmusTantholdt: Hungarian refugees arrives in Denmark in 1956. #refugeecrisis ,http://dbpedia.org/resource/Denmark,,,,
721,"The Latest: Croatian police say 55,000 migrants have entered: BUDAPEST, Hungary (AP) — The latest developments... ",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Andhra_Pradesh,,
722,"[September 06, 2015 at 09:49PM] Thousands of refugees arrive in Germany to cheers, 'welcome' signs via ",http://dbpedia.org/resource/Nazi_Germany,,,,
723,"RT @soyaplnt: yes it's good we're taking 20,000 refugees (over 5 years) but compared to Germany's 800,000 it's pathetic",http://dbpedia.org/resource/Nazi_Germany,,,,
724,"RT @Refugees: As dusk sets in, hundreds of refugees have decided to walk from #Hungary to #Austria. #Europe ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Europe,,
725,"RT @enough14: #RefugeesWelcome demo #Dortmund #Germany Sept 26 03:00pm, North exit main train station (Hbf). Fight #FortressEurope! ",http://dbpedia.org/resource/Dortmund_Hauptbahnhof,,,,
726,"RT  Thousands of Migrants Reach Austria: About 4,000 migrants, desperate to leave Hungary for West... …",http://dbpedia.org/resource/Hungary,,,,
727,"RT @AOL: Hundreds of migrants protest at Budapest station, want to go to Germany: ",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Nazi_Germany,,,
728,"RT @AFP: #BREAKING 450,000 refugees arrived in Germany since January: vice chancellor",http://dbpedia.org/resource/Nazi_Germany,,,,
729,"RT @nytimes: “Nothing but death will stop us,” said 1 of about 1,000 migrants who are walking to Germany  ",http://dbpedia.org/resource/Nazi_Germany,,,,
730,"RT @Chara_fc: #refugees wait for their train leaving for #Austria, at #Keleti railway station in #Budapest, #Hungary,Aug. 31 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest_Keleti_railway_station,http://dbpedia.org/resource/Budapest_Keleti_railway_station,http://dbpedia.org/resource/Hungary,
732,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
733,RT @sakirkhader: Hundreds of refugees warmly welcomed by the crowd as they arrived in #Austria last night. ,http://dbpedia.org/resource/Austria,,,,
734,"RT @AlArabiya_Eng: BREAKING: 280,000 #refugees arrive in #Germany in September 2015: Bavaria minister",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Bavaria,,,
735,@CombatChris1 they have short memory. 1956 Hungarian refugees marched to Austria. Racist Scum,http://dbpedia.org/resource/Austria,,,,
736,A Huge Group of Refugees In Hungary Is Walking 150 Miles to Austria on a Highway ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
737,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
738,"RT @Fight4UK: #UKIP 

35 MILLION migrants heading to Europe, says Hungary as it builds second fence ",http://dbpedia.org/resource/European_Union,http://dbpedia.org/resource/Hungary,,,
739,"RT @RT_com: BREAKING: 2,000 #refugees arrive from Hungary to border with #Austria - police  ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
740,"RT @bouckap: #Hungary police give water, food 2 newly arrived #SyrianRefugees after exhausting walk from #Serbia. ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Serbia,,,
741,"Austria to close borders again after 12,000 refugees enter from Hungary in 48 hours  ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
743,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Austria,,,,
744,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Austria,,,,
746,RT @nytimes: Nearly 5000 migrants arrived in Austria on Saturday after Hungary helped them travel in safety  ,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
747,CHPSRE: RT hrw: RT LydsG: Conflicting info 4 #SyrianRefugees at station in #Hungary. Some police say trains go to … ,http://dbpedia.org/resource/Hungary,,,,
748,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Austria,,,,
749,"Race for Europe: 20,000 migrants &amp; refugees enter Austria over weekend, cause far-right rise ",http://dbpedia.org/resource/Europe,http://dbpedia.org/resource/Austria,,,
750,"Migrants Flow West on Hungarian Trains; 13,000 Reach Austria ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
751,Hungary bans refugees from main railway station as hundreds attempt to ride Vienna train ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Vienna,,,
752,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
753,Hundreds of refugees begin long march to Austria from Budapest: Hungarian authorities closed down trains and b... ,http://dbpedia.org/resource/Budapest,,,,
754,Record 5809 #refugees and #migrants entered #Hungary y'day - highest number ever. Crisis continues to grow. #Europe ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Europe,,,
755,RT @sorth: Incredible scenes on M1 highway in #Hungary. All four lanes blocked by #refugees walking westwards #MigrantMarch ,http://dbpedia.org/resource/Hungary,,,,
756,"RT @AJENews: About 2,000 refugees have arrived at Austria's border from Hungary  ",http://dbpedia.org/resource/Hungary,,,,
757,RT @CBSEveningNews: Migrants begin 300-mile trek to Germany on foot:  ,http://dbpedia.org/resource/Nazi_Germany,,,,
758,"RT @Holbornlolz: 8,000 migrants crossed into Austria today",http://dbpedia.org/resource/Austria,,,,
759,VICENews joins hundreds of migrants and refugees attempting to march on police lines in Hungary:  STUPID MUSLIMS!,http://dbpedia.org/resource/Hungary,,,,
760,"RT @BrezMeja: Train from #Maribor crossed the border with #Austria, cca 250 #Refugees on the way to #Vienna. @HBF_Vie please let us know wh…",http://dbpedia.org/resource/Maribor,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Vienna,,
761,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
762,"RT @panyiszabolcs: HUN-CRO border fence basically stopped the influx to #Hungary. Fri: 6,352, Sat: 870, Sun: only 41 #refugees entered. htt…",http://dbpedia.org/resource/Hungary,,,,
763,"RT @DictatorHitler: Hundreds of refugees, fleeing violence in their own country, arrived in Germany today.

On various flights from America.",http://dbpedia.org/resource/Nazi_Germany,,,,
764,RT alexfenyvesi #Hungary - 105-year-old Afghan immigrant arrived in Europe: One hundred and five-year-old Afghan i… ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Europe,,,
765,"The Latest: 2,000 migrants headed toward Austria in 4 trains: Teen critically hurt in high-speed crash in S.F.... ",http://dbpedia.org/resource/Austria,,,,
766,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
767,RT @lars_scho: Stop-and-go at #Sentilj border crossing from #Slovenia into #Austria: Only 150 #refugees at a time #refugeecrisis ,http://dbpedia.org/resource/Slovenia,http://dbpedia.org/resource/Austria,,,
768,"About 3,300 migrants entered Slovenia on Saturday following closure of Hungarian border with Croatia:  …",http://dbpedia.org/resource/Slovenia,http://dbpedia.org/resource/Croatia,,,
769,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
770,"While last month up to 10,000 migrants a day illegally crossed into Hungary.",http://dbpedia.org/resource/Hungary,,,,
771,"RT @brijoyce: German Police: ""no idea"" who is entering the country. 15,000 migrants entering Germany every day ",http://dbpedia.org/resource/Nazi_Germany,,,,
772,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
773,"RT @UNrefugees: Hungary closes its border, 19,500 people enter Slovenia #europe #refugees  ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Slovenia,,,
774,"RT @SueWhitaker11: @TRobinsonNewEra Estimated 290,000 migrants have entered Germany illegally, haven't been registered &amp; whereabouts unknow…",http://dbpedia.org/resource/Nazi_Germany,,,,
